video_name	category_name	group_name
yt-gPhlnZG-pRY_4.mp4	carrying	group3
yt-wqdTPz0bLrM_561.mp4	carrying	group4
yt-gaCbT4RR9Tw_191.mp4	carrying	group5
yt-ZtS7ZrJ_rtk_525.mp4	grilling	group3
yt-YlA-FPDylDE_100.mp4	grilling	group4
yt-n_Nd9wu2Bv0_126.mp4	grilling	group5
yt--Ou506YF3mY_106.mp4	grilling	group1
bing-www_nytimes_com_video_dining_1247468118505_grilled-chicken-breasts-with-herb-butter_html_132.mp4	grilling	group2
cST9H3zu3zQ_126.mp4	wetting	group1
meta-11482036_235.mp4	wetting	group2
yt-vOC7cBvdSw8_11.mp4	wetting	group3
yt--4P7Xab3nPw_304.mp4	wetting	group4
yt-PMx2hhCk2d8_13.mp4	plunging	group3
yt-4W224-RSCnM_15.mp4	plunging	group4
yt-2V2tq9-O_Nc_1669.mp4	plunging	group5
yt-TlNzKjxCIK4_970.mp4	plunging	group1
yt-tOOaOzYvtKE_79.mp4	plunging	group2
yt-5doJmCcFL7s_3.mp4	plunging	group3
yt-9Ow95khYa_M_91.mp4	plunging	group4
yt-qurTr1BJMec_244.mp4	plunging	group5
yt-SGIqAi-zDpM_19.mp4	cutting	group3
yt-CRw9-cCQqbg_332.mp4	cutting	group4
yt-v66td-1WO7w_44.mp4	cutting	group5
yt-eczLsCTIyn0_553.mp4	cutting	group1
yt-tX5U0Lyo6Gs_376.mp4	cutting	group2
yt-n2sJadTbuxo_10.mp4	cutting	group3
yt-iuqdW5OLSzc_6.mp4	stroking	group3
yt-T2Izta7lYZg_111.mp4	stroking	group4
yt-FhnT_42bV7M_11.mp4	stroking	group5
yt-jbvXEFk2Gyw_12.mp4	stroking	group1
yt-ni4JaYu7PhU_6.mp4	stroking	group2
yt-RvdcgC9LFy8_16.mp4	stroking	group3
yt-2ICWjxvgVYU_4.mp4	stroking	group4
yt-9mWz93En7Gw_97.mp4	crawling	group1
yt-kawmL3oVw8c_2.mp4	crawling	group2
yt-BiBS8EO5GPc_4.mp4	crawling	group3
yt-yXJr3FR2xrM_27.mp4	crawling	group4
yt-s-J3C6e5A3Q_18.mp4	crawling	group5
yt-nQu-PAXBv2g_5.mp4	crawling	group1
yt-Lbv4qHp0RO0_14.mp4	crawling	group2
yt-U38nodRpSOA_54.mp4	crawling	group3
yt-EAMpitsjbbA_153.mp4	crawling	group4
yt-CGBD5bNhmZc_75.mp4	crawling	group5
yt-ihCTIoE7qsk_730.mp4	hiking	group3
yt-xQPKYWDRy2A_491.mp4	hiking	group4
yt-jQrMcUCmAaM_44.mp4	hiking	group5
yt-P001x88adE4_427.mp4	hiking	group1
yt-CNqOVuIyWjA_18.mp4	hiking	group2
yt-q9kT_c9QjbQ_34.mp4	sawing	group1
yt-lYhibsUW208_26.mp4	sawing	group2
yt-fAWPQRcrXl0_38.mp4	sawing	group3
yt-8wyJ7zyOo8g_9.mp4	sawing	group4
yt-fP2JRJAFGZ4_25.mp4	filming	group1
yt-5qJf4U6lgv0_77.mp4	filming	group2
yt-WFiEvQuOqqg_18.mp4	filming	group3
yt-QxNuo4ojvz4_420.mp4	filming	group4
yt-J-tkAYy40uY_84.mp4	filming	group5
bing-vimeo_com_218382006_69.mp4	poking	group5
yt-Ub5Xx5BqIOk_74.mp4	poking	group1
yt-Q9fI2ar05IE_77.mp4	poking	group2
flickr-claywakening-27928940166_2.mp4	poking	group3
xq822dX6DDM_1.mp4	poking	group4
yt-Co4dzHwupRM_18.mp4	poking	group5
fHdEaNT0gA0_35.mp4	writing	group5
ioSkDvwpEaU_35.mp4	writing	group1
-vPHq-7BJ70_15.mp4	writing	group2
CHWw361oMSQ_195.mp4	writing	group3
ILnEDG_aP1A_35.mp4	writing	group4
CmWAkLISGyE_265.mp4	writing	group5
tIpD52JAIV8_4.mp4	spilling	group2
yt-SjPYdaUBi7A_37.mp4	spilling	group3
yt-y6zr69M0yHI_76.mp4	spilling	group4
flickr-53807584@N00-5566422012_16.mp4	spilling	group5
yt-uS1wBwS3Emo_10.mp4	packing	group1
yt-b7JAHOeiTqU_44.mp4	packing	group2
yt-K0CzoUy_uIA_22.mp4	packing	group3
yt-oPeZEUtqKNM_27.mp4	packing	group4
yt-GVaF4tmJBZE_253.mp4	packing	group5
yt-i-1Gou9SA5U_3.mp4	operating	group1
yt-zPfYVjnzYEY_32.mp4	operating	group2
yt-YLcmfyfIokU_64.mp4	operating	group3
yt-11VGDAOVEag_8.mp4	operating	group4
Ds4EKTLx_RI_51.mp4	operating	group5
yt-_HuBzj8EPBc_62.mp4	repairing	group5
yt-x7NWmdlvVIQ_183.mp4	repairing	group1
yt-e9AZJKNv9ow_359.mp4	repairing	group2
yt-HsiWrFBbUuU_10.mp4	repairing	group3
yt-CZ2qiY-kS7Y_105.mp4	repairing	group4
yt-JpOBXV46TLE_124.mp4	repairing	group5
yt-Smw6fA3aTIk_52.mp4	repairing	group1
yt-k4B_NtWn41Y_169.mp4	repairing	group2
yt-58F4cMRhSw8_69.mp4	repairing	group3
yt-4slVHFGPwEs_744.mp4	repairing	group4
yt-JVhfcpV7OaY_71.mp4	repairing	group5
yt-XY1n_Oze1kQ_9.mp4	repairing	group1
yt-NuJbedGLcQY_112.mp4	repairing	group2
yt-FE5srhxadno_73.mp4	repairing	group3
yt-Ynol6-DKndM_497.mp4	repairing	group4
yt-N1EsjM9gD5Q_21.mp4	repairing	group5
yt-zSSnQYeO_DE_338.mp4	scrubbing	group3
yt-Nnt51ug6NF8_53.mp4	scrubbing	group4
yt-7lULOC_rSE0_747.mp4	scrubbing	group5
yt-YCjbGOPBQHw_131.mp4	scrubbing	group1
yt-xBwq6sHHF5M_21.mp4	scrubbing	group2
yt-25xuzTBhwPk_109.mp4	scrubbing	group3
yt-nCNZ87Tio1M_1.mp4	winking	group5
yt-UBqUhu-GEVg_6.mp4	winking	group1
yt-jy96-k8drRE_1.mp4	winking	group2
yt-54kx8P3L1ns_6.mp4	winking	group3
yt-Pc1ZlCvsPpc_5.mp4	winking	group4
